pu_borough,pu_zone,pickup_hour,trip_count,median_duration_min,median_speed_mph,avg_trip_distance_miles
Brooklyn,Midwood,9,40,23.53,8.22,4.846
Brooklyn,Midwood,10,34,31.52,7.8,4.662
Brooklyn,Midwood,11,37,40.03,8.82,6.492
Brooklyn,Midwood,12,34,30.18,7.82,5.468
Brooklyn,Midwood,13,31,31.18,8.45,5.242
Brooklyn,Midwood,14,41,31.18,8.19,5.289
Brooklyn,Midwood,15,34,27.28,7.85,4.463
Brooklyn,Midwood,16,19,32.72,8.26,5.925
Brooklyn,Midwood,17,19,20.48,8.69,3.597
Brooklyn,Midwood,18,11,24.93,10.31,5.355
Brooklyn,Midwood,19,7,37.98,9.86,7.341
Brooklyn,Midwood,20,12,23.53,11.31,5.804
Brooklyn,Midwood,21,4,25.16,11.09,5.89
Brooklyn,Midwood,22,8,14.87,12.37,3.648
Brooklyn,Midwood,23,4,7.86,11.76,2.485
Brooklyn,Ocean Hill,0,34,18.68,12.38,4.988
Brooklyn,Ocean Hill,1,7,19.47,13.84,6.516
Brooklyn,Ocean Hill,2,8,12.83,13.67,4.13
Brooklyn,Ocean Hill,3,10,14.51,13.96,4.335
Brooklyn,Ocean Hill,4,8,18.65,16.02,5.913
Brooklyn,Ocean Hill,5,46,25.63,14.83,7.596
Brooklyn,Ocean Hill,6,74,29.19,13.11,7.496
Brooklyn,Ocean Hill,7,123,28.0,9.06,6.063
Brooklyn,Ocean Hill,8,144,32.67,8.8,5.417
Brooklyn,Ocean Hill,9,87,23.45,8.34,5.026
Brooklyn,Ocean Hill,10,54,28.66,8.84,5.061
Brooklyn,Ocean Hill,11,54,36.15,7.95,6.083
Brooklyn,Ocean Hill,12,36,31.86,9.26,7.094
Brooklyn,Ocean Hill,13,46,30.6,8.96,6.466
Brooklyn,Ocean Hill,14,53,30.4,7.29,5.128
Brooklyn,Ocean Hill,15,40,24.59,9.03,5.255
Brooklyn,Ocean Hill,16,22,34.69,8.28,6.886
Brooklyn,Ocean Hill,17,27,28.37,9.39,6.287
Brooklyn,Ocean Hill,18,24,28.33,9.4,4.272
Brooklyn,Ocean Hill,19,14,32.38,13.19,9.114
Brooklyn,Ocean Hill,20,24,21.63,11.22,5.513
Brooklyn,Ocean Hill,21,10,13.44,10.8,4.307
Brooklyn,Ocean Hill,22,28,16.23,11.39,4.899
Brooklyn,Ocean Hill,23,36,19.42,13.46,5.154
Brooklyn,Ocean Parkway South,0,2,9.32,11.51,1.875
Brooklyn,Ocean Parkway South,1,2,6.32,15.2,1.66
Brooklyn,Ocean Parkway South,2,1,33.05,29.46,16.23
Brooklyn,Ocean Parkway South,3,1,27.62,12.17,5.6
Brooklyn,Ocean Parkway South,4,4,27.07,14.84,6.82
Brooklyn,Ocean Parkway South,5,8,28.11,15.36,8.609
Brooklyn,Ocean Parkway South,6,3,32.63,13.85,8.487
Brooklyn,Ocean Parkway South,7,16,26.48,9.73,4.508
Brooklyn,Ocean Parkway South,8,12,29.72,8.19,5.048
Brooklyn,Ocean Parkway South,9,14,24.57,7.04,4.766
Brooklyn,Ocean Parkway South,10,6,46.28,10.95,9.465
Brooklyn,Ocean Parkway South,11,3,24.9,10.77,3.947
Brooklyn,Ocean Parkway South,12,7,37.1,7.82,6.014
Brooklyn,Ocean Parkway South,13,1,13.67,4.39,1.0
Brooklyn,Ocean Parkway South,14,5,13.87,7.14,3.406
Brooklyn,Ocean Parkway South,15,6,9.24,9.51,2.738
Brooklyn,Ocean Parkway South,16,6,18.4,4.7,3.605
Brooklyn,Ocean Parkway South,17,3,21.9,10.79,4.737
Brooklyn,Ocean Parkway South,18,3,12.4,8.62,1.86
Brooklyn,Ocean Parkway South,19,2,14.22,9.44,2.36
Brooklyn,Ocean Parkway South,20,1,16.42,9.94,2.72
Brooklyn,Ocean Parkway South,21,2,9.05,13.67,2.165
Brooklyn,Ocean Parkway South,22,3,15.35,9.24,1.893
Brooklyn,Ocean Parkway South,23,2,22.14,12.52,4.835
Brooklyn,Park Slope,0,98,16.68,12.87,4.486
Brooklyn,Park Slope,1,53,20.7,15.42,5.544
Brooklyn,Park Slope,2,25,16.72,14.52,4.833
Brooklyn,Park Slope,3,17,11.07,13.5,3.508
Brooklyn,Park Slope,4,16,19.27,16.31,6.418
Brooklyn,Park Slope,5,12,15.58,13.86,6.675
Brooklyn,Park Slope,6,29,23.48,14.03,6.883
Brooklyn,Park Slope,7,65,24.25,11.38,5.149
Brooklyn,Park Slope,8,89,30.95,9.09,5.613
Brooklyn,Park Slope,9,69,31.13,8.64,5.744
Brooklyn,Park Slope,10,60,33.12,8.11,5.578
Brooklyn,Park Slope,11,61,29.7,7.65,5.465
Brooklyn,Park Slope,12,77,32.57,8.3,5.604
Brooklyn,Park Slope,13,59,27.1,7.67,4.819
Brooklyn,Park Slope,14,77,24.75,8.25,4.496
Brooklyn,Park Slope,15,56,24.86,8.35,4.932
Brooklyn,Park Slope,16,67,22.4,9.07,4.811
Brooklyn,Park Slope,17,90,19.72,9.22,3.758
Brooklyn,Park Slope,18,111,20.03,9.74,3.837
Brooklyn,Park Slope,19,103,18.13,10.74,4.075
Brooklyn,Park Slope,20,131,18.27,10.78,4.245
Brooklyn,Park Slope,21,146,18.35,11.97,4.478
Brooklyn,Park Slope,22,196,21.29,12.58,5.363
Brooklyn,Park Slope,23,140,17.45,13.33,4.503
Brooklyn,Prospect Heights,0,17,10.37,12.47,3.497
Brooklyn,Prospect Heights,1,22,15.0,12.0,4.011
Brooklyn,Prospect Heights,2,14,17.77,11.33,3.876
Brooklyn,Prospect Heights,3,7,9.83,13.94,5.193
Brooklyn,Prospect Heights,4,10,19.98,18.96,8.778
Brooklyn,Prospect Heights,5,16,24.56,13.14,6.594
Brooklyn,Prospect Heights,6,15,33.67,11.96,6.951
Brooklyn,Prospect Heights,7,34,23.46,9.3,5.265
Brooklyn,Prospect Heights,8,47,28.2,8.24,4.399
Brooklyn,Prospect Heights,9,27,28.77,8.68,4.012
Brooklyn,Prospect Heights,10,20,38.99,6.21,4.292
Brooklyn,Prospect Heights,11,27,38.8,7.89,6.235
Brooklyn,Prospect Heights,12,18,17.71,9.74,4.903
Brooklyn,Prospect Heights,13,30,30.81,9.53,5.408
Brooklyn,Prospect Heights,14,30,32.55,8.83,6.481
Brooklyn,Prospect Heights,15,35,23.0,9.58,4.3
Brooklyn,Prospect Heights,16,26,17.83,9.17,3.507
Brooklyn,Prospect Heights,17,30,15.92,8.25,2.61
Brooklyn,Prospect Heights,18,34,21.58,8.87,3.056
Brooklyn,Prospect Heights,19,32,17.01,8.98,3.395
Brooklyn,Prospect Heights,20,24,15.13,10.04,3.818
Brooklyn,Prospect Heights,21,29,22.42,11.07,4.742
Brooklyn,Prospect Heights,22,58,19.73,11.92,5.097
Brooklyn,Prospect Heights,23,47,18.4,12.23,4.83
Brooklyn,Prospect Park,0,3,8.05,13.09,2.32
Brooklyn,Prospect Park,2,1,18.07,10.13,3.05
Brooklyn,Prospect Park,3,1,27.23,14.19,6.44
Brooklyn,Prospect Park,5,1,59.33,4.15,4.1
Brooklyn,Prospect Park,6,3,29.03,12.54,4.477
Brooklyn,Prospect Park,7,4,18.32,13.5,5.877
Brooklyn,Prospect Park,8,8,23.23,11.94,5.893
Brooklyn,Prospect Park,9,7,34.0,6.17,3.744
Brooklyn,Prospect Park,10,3,15.23,8.42,3.993
Brooklyn,Prospect Park,11,2,42.98,14.29,10.425
Brooklyn,Prospect Park,12,2,17.95,8.85,2.74
Brooklyn,Prospect Park,13,4,18.83,8.05,2.182
Brooklyn,Prospect Park,14,4,40.86,9.0,7.0
Brooklyn,Prospect Park,15,3,21.73,10.69,4.887
Brooklyn,Prospect Park,16,4,22.39,11.34,4.555
Brooklyn,Prospect Park,17,6,17.83,8.23,2.385
Brooklyn,Prospect Park,18,5,25.0,10.21,4.906
Brooklyn,Prospect Park,19,5,11.2,9.0,2.186
Brooklyn,Prospect Park,20,3,22.15,12.88,5.53
Brooklyn,Prospect Park,21,3,8.78,12.36,2.583
Brooklyn,Prospect Park,22,1,20.38,11.92,4.05
Brooklyn,Prospect Park,23,1,11.17,13.06,2.43
Brooklyn,Prospect-Lefferts Gardens,0,21,10.63,12.2,3.856
Brooklyn,Prospect-Lefferts Gardens,1,4,13.47,12.19,2.67
Brooklyn,Prospect-Lefferts Gardens,2,16,18.04,13.17,4.976
Brooklyn,Prospect-Lefferts Gardens,3,8,30.43,17.17,8.185
Brooklyn,Prospect-Lefferts Gardens,4,31,14.88,14.59,5.083
Brooklyn,Prospect-Lefferts Gardens,5,87,24.77,13.94,7.364
Brooklyn,Prospect-Lefferts Gardens,6,153,31.0,12.14,6.604
Brooklyn,Prospect-Lefferts Gardens,7,146,30.23,9.74,5.447
Brooklyn,Prospect-Lefferts Gardens,8,175,27.75,8.19,4.215
Brooklyn,Prospect-Lefferts Gardens,9,153,26.62,7.92,4.699
Brooklyn,Prospect-Lefferts Gardens,10,94,31.48,7.86,5.274
Brooklyn,Prospect-Lefferts Gardens,11,90,27.13,7.84,4.141
Brooklyn,Prospect-Lefferts Gardens,12,113,28.22,7.87,4.829
Brooklyn,Prospect-Lefferts Gardens,13,90,29.84,7.95,4.499
Brooklyn,Prospect-Lefferts Gardens,14,113,26.18,8.1,4.426
Brooklyn,Prospect-Lefferts Gardens,15,106,26.06,7.64,4.34
Brooklyn,Prospect-Lefferts Gardens,16,78,29.2,7.37,4.848
Brooklyn,Prospect-Lefferts Gardens,17,52,29.08,8.71,4.834
Brooklyn,Prospect-Lefferts Gardens,18,65,20.0,9.02,3.867
Brooklyn,Prospect-Lefferts Gardens,19,52,21.73,9.54,4.295
Brooklyn,Prospect-Lefferts Gardens,20,49,20.57,11.05,5.217
Brooklyn,Prospect-Lefferts Gardens,21,21,16.03,10.92,4.473
Brooklyn,Prospect-Lefferts Gardens,22,32,18.09,12.4,4.926
Brooklyn,Prospect-Lefferts Gardens,23,42,19.18,11.33,4.754
Brooklyn,Red Hook,0,17,16.1,19.4,6.427
Brooklyn,Red Hook,1,7,21.93,19.18,6.817
Brooklyn,Red Hook,2,4,19.39,33.44,10.183
Brooklyn,Red Hook,3,2,14.75,15.21,3.72
Brooklyn,Red Hook,4,10,21.74,25.05,7.957
Brooklyn,Red Hook,5,6,31.45,17.06,9.508
Brooklyn,Red Hook,6,23,27.57,10.82,6.688
Brooklyn,Red Hook,7,67,24.0,19.19,9.191
Brooklyn,Red Hook,8,70,30.38,19.02,10.847
Brooklyn,Red Hook,9,109,34.32,17.42,11.711
Brooklyn,Red Hook,10,81,37.0,19.49,12.462
Brooklyn,Red Hook,11,19,36.5,12.54,7.937
Brooklyn,Red Hook,12,16,24.58,11.3,7.094
Brooklyn,Red Hook,13,17,28.0,14.04,8.506
Brooklyn,Red Hook,14,27,26.57,12.83,7.071
Brooklyn,Red Hook,15,16,30.38,13.72,6.531
Brooklyn,Red Hook,16,27,29.4,11.7,6.68
Brooklyn,Red Hook,17,11,22.0,12.63,5.1
Brooklyn,Red Hook,18,27,27.23,12.66,6.449
Brooklyn,Red Hook,19,22,23.38,15.54,7.605
Brooklyn,Red Hook,20,14,25.38,19.44,7.936
Brooklyn,Red Hook,21,11,27.87,18.06,7.75
Brooklyn,Red Hook,22,14,21.22,14.31,6.752
Brooklyn,Red Hook,23,18,15.57,15.1,3.998
Brooklyn,Sheepshead Bay,0,7,16.55,14.34,6.42
Brooklyn,Sheepshead Bay,1,6,18.33,14.31,4.438
Brooklyn,Sheepshead Bay,2,2,15.51,15.03,4.01
Brooklyn,Sheepshead Bay,3,5,10.8,16.89,4.374
Brooklyn,Sheepshead Bay,4,3,11.38,11.9,7.087
Brooklyn,Sheepshead Bay,5,8,54.43,12.38,10.82
Brooklyn,Sheepshead Bay,6,25,54.92,13.41,12.961
Brooklyn,Sheepshead Bay,7,43,22.58,9.87,6.285
Brooklyn,Sheepshead Bay,8,38,25.09,10.24,6.867
Brooklyn,Sheepshead Bay,9,33,38.9,7.59,6.712
Brooklyn,Sheepshead Bay,10,36,24.13,9.26,6.156
Brooklyn,Sheepshead Bay,11,43,42.1,10.85,9.116
Brooklyn,Sheepshead Bay,12,32,31.55,13.65,10.812
Brooklyn,Sheepshead Bay,13,19,38.17,10.62,8.996
Brooklyn,Sheepshead Bay,14,24,30.15,9.63,8.313
Brooklyn,Sheepshead Bay,15,15,28.17,7.51,5.579
Brooklyn,Sheepshead Bay,16,15,40.07,11.08,8.531
Brooklyn,Sheepshead Bay,17,5,31.32,7.75,5.048
Brooklyn,Sheepshead Bay,18,10,32.92,9.67,5.67
Brooklyn,Sheepshead Bay,19,3,22.03,8.85,3.73
Brooklyn,Sheepshead Bay,20,6,16.58,16.61,9.963
Brooklyn,Sheepshead Bay,21,5,14.35,16.86,4.976
Brooklyn,Sheepshead Bay,22,20,13.18,13.83,4.99
Brooklyn,Sheepshead Bay,23,11,15.67,20.71,5.587
Brooklyn,South Williamsburg,0,14,21.08,15.21,7.981
Brooklyn,South Williamsburg,1,7,13.53,11.46,5.179
Brooklyn,South Williamsburg,2,5,21.07,19.25,5.122
Brooklyn,South Williamsburg,3,6,21.83,16.8,5.5
Brooklyn,South Williamsburg,4,3,9.92,9.92,2.78
Brooklyn,South Williamsburg,5,4,20.45,11.16,3.625
Brooklyn,South Williamsburg,6,12,26.44,16.71,5.688
Brooklyn,South Williamsburg,7,13,23.87,10.55,5.46
Brooklyn,South Williamsburg,8,21,22.25,6.2,4.233
Brooklyn,South Williamsburg,9,19,24.68,7.55,3.511
Brooklyn,South Williamsburg,10,14,28.29,8.23,5.175
Brooklyn,South Williamsburg,11,9,27.48,8.78,4.146
Brooklyn,South Williamsburg,12,13,25.48,7.82,5.511
Brooklyn,South Williamsburg,13,20,24.32,8.22,5.044
Brooklyn,South Williamsburg,14,22,29.16,10.96,5.878
Brooklyn,South Williamsburg,15,23,24.77,7.67,4.162
Brooklyn,South Williamsburg,16,13,27.17,10.15,5.236
Brooklyn,South Williamsburg,17,9,30.55,9.25,6.612
Brooklyn,South Williamsburg,18,20,22.37,9.79,5.441
Brooklyn,South Williamsburg,19,15,15.0,9.56,4.89
Brooklyn,South Williamsburg,20,8,18.09,13.37,4.165
Brooklyn,South Williamsburg,21,9,16.48,12.62,5.002
Brooklyn,South Williamsburg,22,14,12.23,9.59,4.024
Brooklyn,South Williamsburg,23,10,14.52,10.56,3.636
Brooklyn,Starrett City,0,6,19.87,20.4,7.172
Brooklyn,Starrett City,1,1,38.62,13.7,8.82
Brooklyn,Starrett City,2,1,16.93,13.61,3.84
Brooklyn,Starrett City,3,1,27.78,9.29,4.3
Brooklyn,Starrett City,4,10,38.39,13.28,9.057
Brooklyn,Starrett City,5,18,46.18,11.86,9.782
Brooklyn,Starrett City,6,19,36.98,11.69,8.006
Brooklyn,Starrett City,7,34,40.91,7.93,7.036
Brooklyn,Starrett City,8,70,34.55,8.2,6.319
Brooklyn,Starrett City,9,58,28.56,9.09,6.232
Brooklyn,Starrett City,10,55,41.85,9.09,7.819
Brooklyn,Starrett City,11,38,34.08,8.41,6.673
Brooklyn,Starrett City,12,44,35.13,8.63,6.995
Brooklyn,Starrett City,13,43,40.78,9.18,7.552
Brooklyn,Starrett City,14,18,47.87,10.49,7.246
Brooklyn,Starrett City,15,15,31.25,8.91,6.869
Brooklyn,Starrett City,16,13,21.67,10.23,5.457
Brooklyn,Starrett City,17,15,19.5,9.64,5.944
Brooklyn,Starrett City,18,11,27.67,8.8,5.87
Brooklyn,Starrett City,19,3,33.77,12.65,9.09
Brooklyn,Starrett City,20,6,46.23,13.95,11.703
Brooklyn,Starrett City,21,10,24.01,11.67,6.443
Brooklyn,Starrett City,22,5,34.05,29.07,16.216
Brooklyn,Starrett City,23,12,15.03,24.22,5.831
Brooklyn,Stuyvesant Heights,0,20,21.67,11.57,5.349
Brooklyn,Stuyvesant Heights,1,19,20.08,11.47,4.302
Brooklyn,Stuyvesant Heights,2,20,14.99,10.94,2.979
Brooklyn,Stuyvesant Heights,3,13,27.88,14.54,6.827
Brooklyn,Stuyvesant Heights,4,27,16.78,15.74,4.889
Brooklyn,Stuyvesant Heights,5,43,24.45,12.78,5.703
Brooklyn,Stuyvesant Heights,6,82,31.13,11.65,6.534
Brooklyn,Stuyvesant Heights,7,119,31.42,8.89,5.352
Brooklyn,Stuyvesant Heights,8,159,34.42,7.54,5.426
Brooklyn,Stuyvesant Heights,9,126,32.29,7.71,4.707
Brooklyn,Stuyvesant Heights,10,86,28.13,8.1,4.904
Brooklyn,Stuyvesant Heights,11,79,32.1,8.0,5.622
Brooklyn,Stuyvesant Heights,12,70,33.13,8.4,5.419
Brooklyn,Stuyvesant Heights,13,55,38.95,8.23,6.601
Brooklyn,Stuyvesant Heights,14,60,30.49,8.44,5.492
Brooklyn,Stuyvesant Heights,15,68,24.97,6.94,3.836
Brooklyn,Stuyvesant Heights,16,36,31.45,7.86,4.554
Brooklyn,Stuyvesant Heights,17,37,23.85,8.52,4.454
Brooklyn,Stuyvesant Heights,18,41,28.33,9.62,5.244
Brooklyn,Stuyvesant Heights,19,33,17.45,9.26,3.948
Brooklyn,Stuyvesant Heights,20,35,23.83,10.27,6.256
Brooklyn,Stuyvesant Heights,21,22,18.24,10.2,5.354
Brooklyn,Stuyvesant Heights,22,32,22.45,11.12,4.945
Brooklyn,Stuyvesant Heights,23,35,14.2,10.62,4.222
Brooklyn,Sunset Park East,0,4,24.8,14.73,6.763
Brooklyn,Sunset Park East,1,9,17.17,14.47,6.799
Brooklyn,Sunset Park East,2,7,23.37,15.67,6.484
Brooklyn,Sunset Park East,3,4,19.27,19.32,6.02
Brooklyn,Sunset Park East,4,4,7.03,15.61,2.47
Brooklyn,Sunset Park East,5,21,20.62,15.19,6.41
Brooklyn,Sunset Park East,6,14,34.94,15.07,9.079
Brooklyn,Sunset Park East,7,19,29.58,9.57,5.319
Brooklyn,Sunset Park East,8,30,22.84,8.04,4.695
Brooklyn,Sunset Park East,9,10,22.76,8.79,3.506
Brooklyn,Sunset Park East,10,9,42.77,8.73,6.439
Brooklyn,Sunset Park East,11,12,29.63,7.84,9.198
Brooklyn,Sunset Park East,12,22,40.78,9.63,8.895
Brooklyn,Sunset Park East,13,12,48.21,5.77,5.897
Brooklyn,Sunset Park East,14,18,31.85,6.97,5.282
Brooklyn,Sunset Park East,15,14,40.98,7.6,6.629
Brooklyn,Sunset Park East,16,11,31.67,11.47,6.375
Brooklyn,Sunset Park East,17,8,24.39,12.04,5.933
Brooklyn,Sunset Park East,18,6,41.04,8.78,6.687
Brooklyn,Sunset Park East,19,11,16.0,9.64,4.802
Brooklyn,Sunset Park East,20,5,26.98,8.93,5.91
Brooklyn,Sunset Park East,21,7,13.53,9.66,2.703
Brooklyn,Sunset Park East,22,1,6.0,7.1,0.71
Brooklyn,Sunset Park East,23,6,20.53,12.03,6.995
Brooklyn,Sunset Park West,0,29,22.05,16.08,7.599
Brooklyn,Sunset Park West,1,18,9.62,14.42,4.291
Brooklyn,Sunset Park West,2,14,15.89,13.16,4.916
Brooklyn,Sunset Park West,3,7,16.55,23.49,10.369
Brooklyn,Sunset Park West,4,16,12.77,15.7,4.782
Brooklyn,Sunset Park West,5,19,23.27,14.28,6.886
Brooklyn,Sunset Park West,6,35,25.37,19.88,8.371
Brooklyn,Sunset Park West,7,64,25.69,11.15,6.206
Brooklyn,Sunset Park West,8,49,23.28,9.23,4.42
Brooklyn,Sunset Park West,9,22,27.04,12.29,6.322
Brooklyn,Sunset Park West,10,26,23.33,8.63,4.533
Brooklyn,Sunset Park West,11,28,34.57,10.23,6.791
Brooklyn,Sunset Park West,12,36,25.75,11.58,6.774
Brooklyn,Sunset Park West,13,34,27.95,9.96,7.489
Brooklyn,Sunset Park West,14,32,31.79,7.6,5.903
Brooklyn,Sunset Park West,15,33,32.57,9.79,6.967
Brooklyn,Sunset Park West,16,33,37.68,10.07,8.647
Brooklyn,Sunset Park West,17,44,29.79,11.1,6.33
Brooklyn,Sunset Park West,18,30,26.41,11.95,6.42
Brooklyn,Sunset Park West,19,36,25.65,11.39,6.818
Brooklyn,Sunset Park West,20,31,21.03,15.38,6.565
Brooklyn,Sunset Park West,21,33,21.83,14.81,6.725
Brooklyn,Sunset Park West,22,29,22.0,19.08,8.093
Brooklyn,Sunset Park West,23,27,21.78,23.34,7.941
Brooklyn,Williamsburg (North Side),0,362,18.06,13.7,4.645
Brooklyn,Williamsburg (North Side),1,319,17.98,14.12,4.816
Brooklyn,Williamsburg (North Side),2,271,17.0,14.46,4.74
Brooklyn,Williamsburg (North Side),3,205,15.77,14.38,4.218
Brooklyn,Williamsburg (North Side),4,103,17.0,14.98,5.19
Brooklyn,Williamsburg (North Side),5,17,18.03,18.32,7.306
Brooklyn,Williamsburg (North Side),6,14,16.53,16.13,4.905
Brooklyn,Williamsburg (North Side),7,29,21.75,10.94,4.262
Brooklyn,Williamsburg (North Side),8,62,26.64,9.69,5.045
Brooklyn,Williamsburg (North Side),9,28,27.96,9.23,4.779
Brooklyn,Williamsburg (North Side),10,9,32.85,10.71,5.189
Brooklyn,Williamsburg (North Side),11,13,17.45,9.41,5.196
Brooklyn,Williamsburg (North Side),12,16,28.23,10.51,6.28
Brooklyn,Williamsburg (North Side),13,26,22.23,11.74,5.627
Brooklyn,Williamsburg (North Side),14,58,23.46,9.78,4.793
Brooklyn,Williamsburg (North Side),15,71,24.0,9.16,3.999
Brooklyn,Williamsburg (North Side),16,52,26.15,9.4,4.483
Brooklyn,Williamsburg (North Side),17,51,17.45,9.57,3.583
Brooklyn,Williamsburg (North Side),18,86,20.61,10.05,3.557
Brooklyn,Williamsburg (North Side),19,71,17.45,10.67,3.653
Brooklyn,Williamsburg (North Side),20,85,15.17,11.14,3.511
Brooklyn,Williamsburg (North Side),21,114,17.06,11.71,3.768
Brooklyn,Williamsburg (North Side),22,220,17.63,12.43,4.232
Brooklyn,Williamsburg (North Side),23,343,19.4,13.17,4.759
Brooklyn,Williamsburg (South Side),0,179,17.95,13.81,4.893
Brooklyn,Williamsburg (South Side),1,162,17.8,13.92,4.75
Brooklyn,Williamsburg (South Side),2,115,16.77,13.7,5.071
Brooklyn,Williamsburg (South Side),3,113,15.77,14.32,4.577
Brooklyn,Williamsburg (South Side),4,76,14.94,17.27,5.05
Brooklyn,Williamsburg (South Side),5,30,16.76,12.9,4.696
Brooklyn,Williamsburg (South Side),6,29,22.33,13.01,6.228
Brooklyn,Williamsburg (South Side),7,59,20.1,12.39,4.654
Brooklyn,Williamsburg (South Side),8,84,26.34,9.54,4.875
Brooklyn,Williamsburg (South Side),9,69,24.32,9.56,4.908
Brooklyn,Williamsburg (South Side),10,25,21.67,11.38,5.743
Brooklyn,Williamsburg (South Side),11,27,16.0,10.65,3.683
Brooklyn,Williamsburg (South Side),12,20,16.74,11.39,5.124
Brooklyn,Williamsburg (South Side),13,34,17.81,10.43,4.28
Brooklyn,Williamsburg (South Side),14,62,18.52,11.74,4.553
Brooklyn,Williamsburg (South Side),15,51,21.0,9.92,4.311
Brooklyn,Williamsburg (South Side),16,50,22.27,10.61,4.806
Brooklyn,Williamsburg (South Side),17,63,23.0,10.16,4.073
Brooklyn,Williamsburg (South Side),18,93,20.8,9.96,4.161
Brooklyn,Williamsburg (South Side),19,87,17.5,10.02,3.526
Brooklyn,Williamsburg (South Side),20,65,14.92,11.05,3.56
Brooklyn,Williamsburg (South Side),21,79,18.42,12.26,4.279
Brooklyn,Williamsburg (South Side),22,150,17.73,13.59,4.803
Brooklyn,Williamsburg (South Side),23,189,17.57,13.22,4.544
Brooklyn,Windsor Terrace,0,5,19.7,18.49,7.732
Brooklyn,Windsor Terrace,1,5,10.8,19.17,3.326
Brooklyn,Windsor Terrace,2,2,8.6,11.75,1.585
Brooklyn,Windsor Terrace,3,2,18.19,14.34,4.06
Brooklyn,Windsor Terrace,4,3,36.95,17.31,14.35
Brooklyn,Windsor Terrace,5,11,31.08,28.47,13.475
Brooklyn,Windsor Terrace,6,8,20.91,11.06,4.445
Brooklyn,Windsor Terrace,7,39,24.42,16.29,7.746
Brooklyn,Windsor Terrace,8,26,29.04,16.73,7.155
Brooklyn,Windsor Terrace,9,9,24.97,14.61,7.513
Brooklyn,Windsor Terrace,10,9,28.0,18.89,6.911
Brooklyn,Windsor Terrace,11,13,32.48,7.92,6.485
Brooklyn,Windsor Terrace,12,12,18.97,10.83,4.647
Brooklyn,Windsor Terrace,13,9,24.23,9.89,5.526
Brooklyn,Windsor Terrace,14,11,22.42,8.68,4.718
Brooklyn,Windsor Terrace,15,3,55.67,5.41,8.667
Brooklyn,Windsor Terrace,16,1,12.53,6.22,1.3
Brooklyn,Windsor Terrace,17,5,20.4,8.84,3.494
Brooklyn,Windsor Terrace,18,5,32.8,12.83,6.792
Brooklyn,Windsor Terrace,19,4,27.64,9.55,5.408
Brooklyn,Windsor Terrace,20,6,14.07,13.76,7.02
Brooklyn,Windsor Terrace,21,9,15.0,13.37,4.324
Brooklyn,Windsor Terrace,22,4,19.05,16.67,6.565
Brooklyn,Windsor Terrace,23,8,18.73,16.18,7.466
EWR,Newark Airport,7,1,2.02,4.46,0.15
EWR,Newark Airport,12,1,40.07,25.7,17.16
EWR,Newark Airport,13,1,8.77,27.38,4.0
EWR,Newark Airport,14,1,41.1,37.74,25.85
EWR,Newark Airport,15,4,25.2,27.82,10.143
EWR,Newark Airport,16,4,43.32,21.32,17.628
EWR,Newark Airport,17,1,30.27,32.13,16.21
EWR,Newark Airport,23,3,35.47,27.91,16.343
Manhattan,Alphabet City,0,691,12.02,10.47,2.659
Manhattan,Alphabet City,1,805,11.83,11.05,2.784
Manhattan,Alphabet City,2,663,11.05,11.08,2.453
Manhattan,Alphabet City,3,373,11.28,12.08,2.788
Manhattan,Alphabet City,4,152,11.31,13.14,3.51
Manhattan,Alphabet City,5,58,11.47,15.52,3.915
Manhattan,Alphabet City,6,140,13.42,12.5,3.788
Manhattan,Alphabet City,7,260,14.2,10.94,3.001
Manhattan,Alphabet City,8,325,15.22,9.43,3.161
Manhattan,Alphabet City,9,282,13.03,9.4,2.731
Manhattan,Alphabet City,10,128,11.73,9.36,2.868
Manhattan,Alphabet City,11,104,12.41,9.06,2.562
Manhattan,Alphabet City,12,106,12.99,8.64,3.116
Manhattan,Alphabet City,13,107,13.72,9.22,3.419
Manhattan,Alphabet City,14,131,13.32,8.95,3.03
Manhattan,Alphabet City,15,159,13.13,8.92,2.844
Manhattan,Alphabet City,16,115,12.88,8.67,3.041
Manhattan,Alphabet City,17,131,13.9,8.88,2.575
Manhattan,Alphabet City,18,252,13.29,8.61,2.282
Manhattan,Alphabet City,19,220,12.73,8.68,2.326
Manhattan,Alphabet City,20,179,13.05,8.97,2.615
Manhattan,Alphabet City,21,217,11.9,9.64,2.481
Manhattan,Alphabet City,22,381,12.25,10.24,2.862
Manhattan,Alphabet City,23,558,12.58,10.29,2.664
Manhattan,Battery Park,0,2,10.09,12.75,2.4
Manhattan,Battery Park,1,5,21.7,15.44,5.942
Manhattan,Battery Park,2,2,10.04,26.38,6.745
Manhattan,Battery Park,3,1,10.67,14.18,2.52
Manhattan,Battery Park,6,2,45.49,26.23,19.55
Manhattan,Battery Park,7,4,10.77,11.82,2.895
Manhattan,Battery Park,8,10,8.28,8.39,1.654
Manhattan,Battery Park,9,13,15.15,11.59,3.916
Manhattan,Battery Park,10,20,15.77,14.28,4.001
Manhattan,Battery Park,11,53,16.45,12.8,3.919
Manhattan,Battery Park,12,90,17.58,12.96,4.04
Manhattan,Battery Park,13,118,18.87,12.7,4.282
Manhattan,Battery Park,14,120,17.54,13.18,4.26
Manhattan,Battery Park,15,116,17.85,10.99,3.797
Manhattan,Battery Park,16,134,19.62,12.92,4.638
